n_vertices;n_edges;degree_mean;degree_max;degree_min;avg_local_clustering;global_clustering;avg_shortest_path_length;powerlaw_alpha;powerlaw_k_min;powerlaw_n_tail;seed;beta;gamma;dim
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.27;2
100;4937;98.74;99;96;0.9973904274957474;0.9973889203185518;1.0026262626262625;36.55589500185693;96;100;4;0.75;0.27;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.27;2
100;4938;98.76;99;95;0.997607350136872;0.9976054254926899;1.0024242424242424;35.82325135122234;96;99;6;0.75;0.27;2
100;4942;98.84;99;97;0.9983876477801364;0.9983868766208788;1.0016161616161616;54.24130503365953;97;100;7;0.75;0.27;2
100;4945;98.9;99;97;0.998992487732361;0.998991987540305;1.001010101010101;52.566079368632906;97;100;8;0.75;0.27;2
100;4942;98.84;99;95;0.9984137271197369;0.9984117136121107;1.0016161616161616;26.246046837056376;95;100;9;0.75;0.27;2
100;4938;98.76;99;95;0.9976161737003327;0.997613721103654;1.0024242424242424;26.777324664885434;95;100;0;0.75;0.28;2
100;4940;98.8;99;97;0.9979849940601041;0.9979840337125861;1.002020202020202;55.420958753887604;97;100;1;0.75;0.28;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;2;0.75;0.28;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.28;2
100;4937;98.74;99;96;0.9973904274957474;0.9973889203185518;1.0026262626262625;36.55589500185693;96;100;4;0.75;0.28;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.28;2
100;4938;98.76;99;95;0.997607350136872;0.9976054254926899;1.0024242424242424;35.82325135122234;96;99;6;0.75;0.28;2
100;4942;98.84;99;97;0.9983876477801364;0.9983868766208788;1.0016161616161616;54.24130503365953;97;100;7;0.75;0.28;2
100;4945;98.9;99;97;0.998992487732361;0.998991987540305;1.001010101010101;52.566079368632906;97;100;8;0.75;0.28;2
100;4942;98.84;99;95;0.9984137271197369;0.9984117136121107;1.0016161616161616;26.246046837056376;95;100;9;0.75;0.28;2
100;4938;98.76;99;95;0.9976161737003327;0.997613721103654;1.0024242424242424;26.777324664885434;95;100;0;0.75;0.29;2
100;4941;98.82;99;97;0.998184264802454;0.9981834658148129;1.0018181818181817;54.82316085873883;97;100;1;0.75;0.29;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;2;0.75;0.29;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.29;2
100;4937;98.74;99;96;0.9973904274957474;0.9973889203185518;1.0026262626262625;36.55589500185693;96;100;4;0.75;0.29;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.29;2
100;4939;98.78;99;95;0.9978069731457927;0.9978051694471305;1.0022222222222221;35.57504330857056;96;99;6;0.75;0.29;2
100;4943;98.86;99;97;0.9985865745079653;0.9985859851280365;1.0014141414141413;53.66900626613706;97;100;7;0.75;0.29;2
100;4945;98.9;99;97;0.998992487732361;0.998991987540305;1.001010101010101;52.566079368632906;97;100;8;0.75;0.29;2
100;4942;98.84;99;95;0.9984137271197369;0.9984117136121107;1.0016161616161616;26.246046837056376;95;100;9;0.75;0.29;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.3;2
100;4941;98.82;99;97;0.998184264802454;0.9981834658148129;1.0018181818181817;54.82316085873883;97;100;1;0.75;0.3;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;2;0.75;0.3;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.3;2
100;4938;98.76;99;96;0.9975902176364063;0.9975888340645546;1.0024242424242424;36.29974042450189;96;100;4;0.75;0.3;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.3;2
100;4940;98.8;99;95;0.9980021376398576;0.9980006085104534;1.002020202020202;54.28492925015144;97;99;6;0.75;0.3;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;7;0.75;0.3;2
100;4945;98.9;99;97;0.998992487732361;0.998991987540305;1.001010101010101;52.566079368632906;97;100;8;0.75;0.3;2
100;4943;98.86;99;96;0.9986039875847726;0.9986025348694424;1.0014141414141413;35.07724104451229;96;100;9;0.75;0.3;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.31;2
100;4941;98.82;99;97;0.998184264802454;0.9981834658148129;1.0018181818181817;54.82316085873883;97;100;1;0.75;0.31;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;2;0.75;0.31;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.31;2
100;4938;98.76;99;96;0.9975902176364063;0.9975888340645546;1.0024242424242424;36.29974042450189;96;100;4;0.75;0.31;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.31;2
100;4941;98.82;99;96;0.9981928356085696;0.9981917490793231;1.0018181818181817;35.554196355324756;96;100;6;0.75;0.31;2
100;4945;98.9;99;98;0.9989881988409219;0.9989878542510121;1.001010101010101;110.44350441166554;98;100;7;0.75;0.31;2
100;4945;98.9;99;97;0.998992487732361;0.998991987540305;1.001010101010101;52.566079368632906;97;100;8;0.75;0.31;2
100;4943;98.86;99;96;0.9986039875847726;0.9986025348694424;1.0014141414141413;35.07724104451229;96;100;9;0.75;0.31;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.32;2
100;4941;98.82;99;97;0.998184264802454;0.9981834658148129;1.0018181818181817;54.82316085873883;97;100;1;0.75;0.32;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;2;0.75;0.32;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.32;2
100;4939;98.78;99;96;0.9977941160276739;0.997792732166891;1.0022222222222221;36.048529335284485;96;100;4;0.75;0.32;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.32;2
100;4941;98.82;99;96;0.9981928356085696;0.9981917490793231;1.0018181818181817;35.554196355324756;96;100;6;0.75;0.32;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;7;0.75;0.32;2
100;4945;98.9;99;97;0.998992487732361;0.998991987540305;1.001010101010101;52.566079368632906;97;100;8;0.75;0.32;2
100;4943;98.86;99;96;0.9986039875847726;0.9986025348694424;1.0014141414141413;35.07724104451229;96;100;9;0.75;0.32;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.33;2
100;4942;98.84;99;97;0.9983876477801364;0.9983868766208788;1.0016161616161616;54.24130503365953;97;100;1;0.75;0.33;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;2;0.75;0.33;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.33;2
100;4939;98.78;99;96;0.9977941160276739;0.997792732166891;1.0022222222222221;36.048529335284485;96;100;4;0.75;0.33;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.33;2
100;4941;98.82;99;96;0.9981928356085696;0.9981917490793231;1.0018181818181817;35.554196355324756;96;100;6;0.75;0.33;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;7;0.75;0.33;2
100;4945;98.9;99;97;0.998992487732361;0.998991987540305;1.001010101010101;52.566079368632906;97;100;8;0.75;0.33;2
100;4943;98.86;99;96;0.9986039875847726;0.9986025348694424;1.0014141414141413;35.07724104451229;96;100;9;0.75;0.33;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.34;2
100;4942;98.84;99;97;0.9983876477801364;0.9983868766208788;1.0016161616161616;54.24130503365953;97;100;1;0.75;0.34;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;2;0.75;0.34;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.34;2
100;4939;98.78;99;96;0.9977941160276739;0.997792732166891;1.0022222222222221;36.048529335284485;96;100;4;0.75;0.34;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.34;2
100;4941;98.82;99;96;0.9981928356085696;0.9981917490793231;1.0018181818181817;35.554196355324756;96;100;6;0.75;0.34;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;7;0.75;0.34;2
100;4945;98.9;99;97;0.998992487732361;0.998991987540305;1.001010101010101;52.566079368632906;97;100;8;0.75;0.34;2
100;4943;98.86;99;96;0.9986039875847726;0.9986025348694424;1.0014141414141413;35.07724104451229;96;100;9;0.75;0.34;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.35;2
100;4942;98.84;99;97;0.9983876477801364;0.9983868766208788;1.0016161616161616;54.24130503365953;97;100;1;0.75;0.35;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;2;0.75;0.35;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.35;2
100;4939;98.78;99;96;0.9977941160276739;0.997792732166891;1.0022222222222221;36.048529335284485;96;100;4;0.75;0.35;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.35;2
100;4941;98.82;99;96;0.9981928356085696;0.9981917490793231;1.0018181818181817;35.554196355324756;96;100;6;0.75;0.35;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;7;0.75;0.35;2
100;4945;98.9;99;97;0.998992487732361;0.998991987540305;1.001010101010101;52.566079368632906;97;100;8;0.75;0.35;2
100;4943;98.86;99;96;0.9986039875847726;0.9986025348694424;1.0014141414141413;35.07724104451229;96;100;9;0.75;0.35;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.36;2
100;4942;98.84;99;97;0.9983876477801364;0.9983868766208788;1.0016161616161616;54.24130503365953;97;100;1;0.75;0.36;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;2;0.75;0.36;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.36;2
100;4939;98.78;99;96;0.9977941160276739;0.997792732166891;1.0022222222222221;36.048529335284485;96;100;4;0.75;0.36;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.36;2
100;4941;98.82;99;96;0.9981928356085696;0.9981917490793231;1.0018181818181817;35.554196355324756;96;100;6;0.75;0.36;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;7;0.75;0.36;2
100;4945;98.9;99;97;0.998992487732361;0.998991987540305;1.001010101010101;52.566079368632906;97;100;8;0.75;0.36;2
100;4943;98.86;99;96;0.9986039875847726;0.9986025348694424;1.0014141414141413;35.07724104451229;96;100;9;0.75;0.36;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.37;2
100;4942;98.84;99;97;0.9983876477801364;0.9983868766208788;1.0016161616161616;54.24130503365953;97;100;1;0.75;0.37;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;2;0.75;0.37;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.37;2
100;4940;98.8;99;97;0.9979892763103362;0.9979881774377826;1.002020202020202;55.42404284676381;97;100;4;0.75;0.37;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.37;2
100;4941;98.82;99;96;0.9981928356085696;0.9981917490793231;1.0018181818181817;35.554196355324756;96;100;6;0.75;0.37;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;7;0.75;0.37;2
100;4945;98.9;99;97;0.998992487732361;0.998991987540305;1.001010101010101;52.566079368632906;97;100;8;0.75;0.37;2
100;4944;98.88;99;96;0.998798195070956;0.9987973392681128;1.0012121212121212;34.84068569827121;96;100;9;0.75;0.37;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.38;2
100;4942;98.84;99;97;0.9983876477801364;0.9983868766208788;1.0016161616161616;54.24130503365953;97;100;1;0.75;0.38;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;2;0.75;0.38;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.38;2
100;4940;98.8;99;97;0.9979892763103362;0.9979881774377826;1.002020202020202;55.42404284676381;97;100;4;0.75;0.38;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.38;2
100;4941;98.82;99;96;0.9981928356085696;0.9981917490793231;1.0018181818181817;35.554196355324756;96;100;6;0.75;0.38;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;7;0.75;0.38;2
100;4945;98.9;99;97;0.998992487732361;0.998991987540305;1.001010101010101;52.566079368632906;97;100;8;0.75;0.38;2
100;4944;98.88;99;96;0.998798195070956;0.9987973392681128;1.0012121212121212;34.84068569827121;96;100;9;0.75;0.38;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.39;2
100;4943;98.86;99;97;0.9985865745079654;0.9985859851280365;1.0014141414141413;53.66900626613706;97;100;1;0.75;0.39;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;2;0.75;0.39;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.39;2
100;4940;98.8;99;97;0.9979892763103362;0.9979881774377826;1.002020202020202;55.42404284676381;97;100;4;0.75;0.39;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.39;2
100;4942;98.84;99;96;0.9983962212986606;0.9983951556864432;1.0016161616161616;35.31344837224301;96;100;6;0.75;0.39;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;7;0.75;0.39;2
100;4945;98.9;99;97;0.998992487732361;0.998991987540305;1.001010101010101;52.566079368632906;97;100;8;0.75;0.39;2
100;4945;98.9;99;96;0.999001069388112;0.9990002540676646;1.001010101010101;34.60974426452131;96;100;9;0.75;0.39;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.4;2
100;4943;98.86;99;97;0.9985865745079654;0.9985859851280365;1.0014141414141413;53.66900626613706;97;100;1;0.75;0.4;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116913;98;100;2;0.75;0.4;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.4;2
100;4940;98.8;99;97;0.9979892763103362;0.9979881774377826;1.002020202020202;55.42404284676381;97;100;4;0.75;0.4;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.4;2
100;4942;98.84;99;96;0.9983962212986606;0.9983951556864432;1.0016161616161616;35.31344837224301;96;100;6;0.75;0.4;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;7;0.75;0.4;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;8;0.75;0.4;2
100;4945;98.9;99;96;0.999001069388112;0.9990002540676646;1.001010101010101;34.60974426452131;96;100;9;0.75;0.4;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.41;2
100;4943;98.86;99;97;0.9985865745079654;0.9985859851280365;1.0014141414141413;53.66900626613706;97;100;1;0.75;0.41;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116913;98;100;2;0.75;0.41;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.41;2
100;4940;98.8;99;97;0.9979892763103362;0.9979881774377826;1.002020202020202;55.42404284676381;97;100;4;0.75;0.41;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.41;2
100;4942;98.84;99;96;0.9983962212986606;0.9983951556864432;1.0016161616161616;35.31344837224301;96;100;6;0.75;0.41;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;7;0.75;0.41;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;8;0.75;0.41;2
100;4945;98.9;99;96;0.999001069388112;0.9990002540676646;1.001010101010101;34.60974426452131;96;100;9;0.75;0.41;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.42;2
100;4943;98.86;99;97;0.9985865745079654;0.9985859851280365;1.0014141414141413;53.66900626613706;97;100;1;0.75;0.42;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116913;98;100;2;0.75;0.42;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.42;2
100;4940;98.8;99;97;0.9979892763103362;0.9979881774377826;1.002020202020202;55.42404284676381;97;100;4;0.75;0.42;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.42;2
100;4942;98.84;99;96;0.9983962212986606;0.9983951556864432;1.0016161616161616;35.31344837224301;96;100;6;0.75;0.42;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;7;0.75;0.42;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;8;0.75;0.42;2
100;4945;98.9;99;96;0.999001069388112;0.9990002540676646;1.001010101010101;34.60974426452131;96;100;9;0.75;0.42;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.43;2
100;4943;98.86;99;97;0.9985865745079654;0.9985859851280365;1.0014141414141413;53.66900626613706;97;100;1;0.75;0.43;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116913;98;100;2;0.75;0.43;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.43;2
100;4940;98.8;99;97;0.9979892763103362;0.9979881774377826;1.002020202020202;55.42404284676381;97;100;4;0.75;0.43;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.43;2
100;4942;98.84;99;96;0.9983962212986606;0.9983951556864432;1.0016161616161616;35.31344837224301;96;100;6;0.75;0.43;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;7;0.75;0.43;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116913;98;100;8;0.75;0.43;2
100;4945;98.9;99;96;0.999001069388112;0.9990002540676646;1.001010101010101;34.60974426452131;96;100;9;0.75;0.43;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.44;2
100;4943;98.86;99;97;0.9985865745079654;0.9985859851280365;1.0014141414141413;53.66900626613706;97;100;1;0.75;0.44;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116913;98;100;2;0.75;0.44;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.44;2
100;4941;98.82;99;97;0.9981885483809275;0.9981876074556367;1.0018181818181817;54.826177566206084;97;100;4;0.75;0.44;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.44;2
100;4942;98.84;99;96;0.9983962212986606;0.9983951556864432;1.0016161616161616;35.31344837224301;96;100;6;0.75;0.44;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;7;0.75;0.44;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116913;98;100;8;0.75;0.44;2
100;4945;98.9;99;96;0.999001069388112;0.9990002540676646;1.001010101010101;34.60974426452131;96;100;9;0.75;0.44;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.45;2
100;4944;98.88;99;97;0.9987896161276144;0.9987890685540115;1.0012121212121212;53.11170770086049;97;100;1;0.75;0.45;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116913;98;100;2;0.75;0.45;2
100;4944;98.88;99;98;0.9987853285644167;0.9987849331713244;1.0012121212121212;112.93085678465795;98;100;3;0.75;0.45;2
100;4941;98.82;99;97;0.9981885483809275;0.9981876074556367;1.0018181818181817;54.826177566206084;97;100;4;0.75;0.45;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.45;2
100;4942;98.84;99;96;0.9983962212986606;0.9983951556864432;1.0016161616161616;35.31344837224301;96;100;6;0.75;0.45;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;7;0.75;0.45;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116913;98;100;8;0.75;0.45;2
100;4945;98.9;99;96;0.999001069388112;0.9990002540676646;1.001010101010101;34.60974426452131;96;100;9;0.75;0.45;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.46;2
100;4944;98.88;99;97;0.9987896161276144;0.9987890685540115;1.0012121212121212;53.11170770086049;97;100;1;0.75;0.46;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116913;98;100;2;0.75;0.46;2
100;4945;98.9;99;98;0.9989881988409219;0.9989878542510121;1.001010101010101;110.44350441166554;98;100;3;0.75;0.46;2
100;4941;98.82;99;97;0.9981885483809275;0.9981876074556367;1.0018181818181817;54.826177566206084;97;100;4;0.75;0.46;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.46;2
100;4942;98.84;99;96;0.9983962212986606;0.9983951556864432;1.0016161616161616;35.31344837224301;96;100;6;0.75;0.46;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;7;0.75;0.46;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116913;98;100;8;0.75;0.46;2
100;4945;98.9;99;96;0.999001069388112;0.9990002540676646;1.001010101010101;34.60974426452131;96;100;9;0.75;0.46;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.47;2
100;4944;98.88;99;97;0.9987896161276144;0.9987890685540115;1.0012121212121212;53.11170770086049;97;100;1;0.75;0.47;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116913;98;100;2;0.75;0.47;2
100;4945;98.9;99;98;0.9989881988409219;0.9989878542510121;1.001010101010101;110.44350441166554;98;100;3;0.75;0.47;2
100;4942;98.84;99;97;0.9983876477801362;0.9983868766208788;1.0016161616161616;54.24130503365953;97;100;4;0.75;0.47;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.47;2
100;4942;98.84;99;96;0.9983962212986606;0.9983951556864432;1.0016161616161616;35.31344837224301;96;100;6;0.75;0.47;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;7;0.75;0.47;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116913;98;100;8;0.75;0.47;2
100;4945;98.9;99;96;0.999001069388112;0.9990002540676646;1.001010101010101;34.60974426452131;96;100;9;0.75;0.47;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.48;2
100;4945;98.9;99;97;0.998992487732361;0.998991987540305;1.001010101010101;52.566079368632906;97;100;1;0.75;0.48;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116913;98;100;2;0.75;0.48;2
100;4945;98.9;99;98;0.9989881988409219;0.9989878542510121;1.001010101010101;110.44350441166554;98;100;3;0.75;0.48;2
100;4942;98.84;99;97;0.9983876477801362;0.9983868766208788;1.0016161616161616;54.24130503365953;97;100;4;0.75;0.48;2
100;4943;98.86;99;97;0.9985951469778779;0.9985942600329522;1.0014141414141413;53.67478401077524;97;100;5;0.75;0.48;2
100;4942;98.84;99;96;0.9983962212986606;0.9983951556864432;1.0016161616161616;35.31344837224301;96;100;6;0.75;0.48;2
100;4946;98.92;99;98;0.9991908991025349;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;7;0.75;0.48;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116913;98;100;8;0.75;0.48;2
100;4945;98.9;99;96;0.999001069388112;0.9990002540676646;1.001010101010101;34.60974426452131;96;100;9;0.75;0.48;2
100;4939;98.78;99;96;0.9978072267069248;0.9978051694471305;1.0022222222222221;36.05239362130561;96;100;0;0.75;0.49;2
