n_vertices;n_edges;indegree_mean;indegree_max;outdegree_mean;outdegree_max;total_degree_mean;total_degree_max;avg_local_clustering;vertices_degree_ge_2;global_clustering;avg_shortest_path_length;closed_wedges;wedges;indegree_alpha;indegree_xmin;indegree_KS;indegree_LRT_exp_R;indegree_LRT_exp_p;indegree_LRT_log_R;indegree_LRT_log_p;indegree_LRT_trunc_R;indegree_LRT_trunc_p;seed;beta;gamma;dim
1000;2137;2.137;28;2.137;8;4.274;29;0.602397964111378;835;0.4130268784361637;6.082441154871874;5409.0;13096.0;2.446992088994576;3.0;0.08269767620592827;-1.0527465782351153;0.2924571548864645;-3.2457323994910094;0.0011714890219454226;-3.3906866408558938;3.821803108428057e-07;24;1.5;0.3;2
1000;2111;2.111;40;2.111;8;4.222;40;0.6136132877926854;827;0.371190203861939;6.258090579277303;5517.0;14863.0;2.6443635403035737;4.0;0.03952479938095543;1.484701181716267;0.13762299855746382;-1.3129941832258119;0.18918490823083067;-1.6433342441009153;0.03575378315474431;25;1.5;0.3;2
1000;2084;2.084;38;2.084;7;4.168;38;0.6242320527408581;868;0.3917451122375091;8.278517257390497;4869.0;12429.0;2.7785275471466937;4.0;0.05480378080866105;0.7443827476247147;0.45664495329679733;-1.602182664072844;0.1091152224445953;-1.7357169141947588;0.014134066595393513;26;1.5;0.3;2
1000;2139;2.139;31;2.139;8;4.278;31;0.6054828048475779;831;0.4141406763567307;8.040577528598602;5670.0;13691.0;2.88646538375066;5.0;0.05448834206252723;-0.8069804247369337;0.41967776120545597;-1.9734166610338224;0.04844811093307549;-2.179911891643194;0.0020711958473311753;27;1.5;0.3;2
1000;2181;2.181;45;2.181;7;4.362;45;0.6211379307267241;860;0.4349646091787807;11.29434936450333;5715.0;13139.0;2.7642442699586653;4.0;0.06410491802328966;-0.5343145748461773;0.5931239100971222;-2.156174130611311;0.031070070746973863;-1.8889200538332567;0.00021253268901555433;28;1.5;0.3;2
1000;2218;2.218;56;2.218;8;4.436;56;0.6340857288644196;852;0.36727497680173216;6.303997235645403;5937.0;16165.0;2.8953429747133628;6.0;0.04362699849323215;1.1152881922429871;0.2647269436970022;-0.7328175736961839;0.4636697013529987;-0.9388505288731565;0.19856251035071948;29;1.5;0.3;2
1000;2136;2.136;26;2.136;8;4.272;27;0.6364041381887128;835;0.44052502050861364;8.78978026818191;5907.0;13409.0;2.3635472819071257;3.0;0.07080010637610179;-1.919595500582667;0.05490901283665159;-3.5568880861859515;0.0003752739313584576;-3.954172920069576;1.834765894770385e-08;30;1.5;0.3;2
1000;2081;2.081;49;2.081;7;4.162;49;0.6584081697105851;826;0.3789205990392766;6.276994541628973;5364.0;14156.0;2.6556345311255747;4.0;0.04703898041938381;0.7798235984403612;0.43549471404705475;-1.5088926333671187;0.13132622269598437;-1.5325651890136183;0.013423457036495057;31;1.5;0.3;2
1000;2102;2.102;31;2.102;8;4.204;31;0.6142292097746904;841;0.40597748533375616;7.8181356862249975;5121.0;12614.0;2.7086745835595654;4.0;0.05509439954632983;-0.4521383235457532;0.6511693367442306;-2.1742509655485036;0.029686292727841346;-2.352444437665782;0.0005315880843757004;32;1.5;0.3;2
1000;2385;2.385;82;2.385;9;4.77;82;0.619664029402709;861;0.3328583642063266;5.468378709988041;7008.0;21054.0;2.625327643223499;4.0;0.04039466802218161;1.6611682214618653;0.09667966600632624;-0.9870820507554355;0.32360241629360365;-1.0069757336767557;0.10145233319590286;33;1.5;0.3;2
1000;2283;2.283;73;2.283;9;4.566;73;0.6360587802943944;836;0.32868840683809797;5.424942243591383;6864.0;20883.0;2.8128401039861792;7.0;0.03272329620987055;1.9961161626773936;0.045921280143341285;-0.22199040436570203;0.8243213531890374;-0.5545643674487329;0.5971315455522128;34;1.5;0.3;2
